Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783259459,5,,Aggregated,0.600000,0.000000,130,390,4300,9100,9900,9900,10000,10000,10000,10000,10000,30,0,120.0,2549.114729196299,26.933707995340228,10161.739292001585,402252.0333333333
1783259460,5,,Aggregated,0.600000,0.000000,130,390,4300,9100,9900,9900,10000,10000,10000,10000,10000,30,0,120.0,2549.114729196299,26.933707995340228,10161.739292001585,402252.0333333333
1783259461,5,,Aggregated,0.600000,0.000000,130,390,4300,9100,9900,9900,10000,10000,10000,10000,10000,30,0,120.0,2549.114729196299,26.933707995340228,10161.739292001585,402252.0333333333
1783259462,5,,Aggregated,0.600000,0.000000,130,390,4300,9100,9900,9900,10000,10000,10000,10000,10000,30,0,120.0,2549.114729196299,26.933707995340228,10161.739292001585,402252.0333333333
1783259463,5,,Aggregated,0.600000,0.000000,130,390,4300,9100,9900,9900,10000,10000,10000,10000,10000,30,0,120.0,2549.114729196299,26.933707995340228,10161.739292001585,402252.0333333333
1783259464,5,,Aggregated,0.600000,0.000000,130,390,4300,9100,9900,9900,10000,10000,10000,10000,10000,30,0,120.0,2549.114729196299,26.933707995340228,10161.739292001585,402252.0333333333
1783259465,5,,Aggregated,0.200000,0.000000,130,900,7400,9100,9900,10000,12000,12000,12000,12000,12000,31,0,130.0,2859.6424099964825,26.933707995340228,12175.472834001994,431763.4516129032
1783259466,5,,Aggregated,0.200000,0.000000,130,4100,9100,9500,10000,13000,13000,13000,13000,13000,13000,33,0,130.0,3463.4680151780644,26.933707995340228,12847.417582990602,485420.57575757575
1783259467,5,,Aggregated,0.200000,0.000000,130,4100,9100,9500,10000,13000,13000,13000,13000,13000,13000,33,0,130.0,3463.4680151780644,26.933707995340228,12847.417582990602,485420.57575757575
1783259468,5,,Aggregated,0.500000,0.000000,190,4100,9100,9500,10000,13000,13000,13000,13000,13000,13000,34,0,130.0,3367.2730465845875,26.933707995340228,12847.417582990602,471365.64705882355
1783259469,5,,Aggregated,0.500000,0.000000,190,4100,9100,9500,10000,13000,13000,13000,13000,13000,13000,34,0,130.0,3367.2730465845875,26.933707995340228,12847.417582990602,471365.64705882355
1783259470,5,,Aggregated,0.500000,0.000000,190,4100,9100,9500,10000,13000,13000,13000,13000,13000,13000,34,0,130.0,3367.2730465845875,26.933707995340228,12847.417582990602,471365.64705882355
1783259471,5,,Aggregated,0.500000,0.000000,190,4300,9100,9900,10000,13000,13000,13000,13000,13000,13000,35,0,190.0,3562.807340481751,26.933707995340228,12847.417582990602,495529.65714285715
1783259472,5,,Aggregated,0.400000,0.000000,190,4300,9500,9900,11000,13000,13000,13000,13000,13000,13000,36,0,190.0,3764.0141828572573,26.933707995340228,12847.417582990602,518351.22222222225
1783259473,5,,Aggregated,0.400000,0.000000,190,4300,9500,9900,11000,13000,13000,13000,13000,13000,13000,36,0,190.0,3764.0141828572573,26.933707995340228,12847.417582990602,518351.22222222225
1783259474,5,,Aggregated,0.500000,0.000000,190,4300,9100,9900,11000,13000,13000,13000,13000,13000,13000,37,0,190.0,3664.921336698761,26.933707995340228,12847.417582990602,507094.4054054054
1783259475,5,,Aggregated,0.500000,0.000000,190,4300,9100,9900,11000,13000,13000,13000,13000,13000,13000,37,0,190.0,3664.921336698761,26.933707995340228,12847.417582990602,507094.4054054054
1783259476,5,,Aggregated,0.500000,0.000000,190,4300,9100,9900,11000,13000,13000,13000,13000,13000,13000,37,0,190.0,3664.921336698761,26.933707995340228,12847.417582990602,507094.4054054054
1783259477,5,,Aggregated,0.600000,0.000000,190,4300,9100,9900,11000,13000,13000,13000,13000,13000,13000,38,0,130.0,3570.7305569966065,26.933707995340228,12847.417582990602,493798.6052631579
1783259478,5,,Aggregated,0.400000,0.000000,190,7400,9900,10000,11000,13000,13000,13000,13000,13000,13000,40,0,190.0,3945.7709666465234,26.933707995340228,12847.417582990602,534963.975
1783259479,5,,Aggregated,0.400000,0.000000,190,9100,9900,10000,11000,12000,13000,13000,13000,13000,13000,41,0,190.0,4092.470301801435,26.933707995340228,12847.417582990602,554040.6097560975
1783259480,5,,Aggregated,0.600000,0.000000,210,7400,9900,10000,11000,12000,13000,13000,13000,13000,13000,44,0,190.0,3984.788935587858,26.933707995340228,12847.417582990602,546745.0909090909
1783259481,5,,Aggregated,0.600000,0.000000,190,7100,9500,10000,11000,12000,13000,13000,13000,13000,13000,45,0,190.0,3899.6928203521143,26.933707995340228,12847.417582990602,534960.9777777778
1783259482,5,,Aggregated,0.800000,0.000000,190,7100,9500,9900,11000,12000,13000,13000,13000,13000,13000,47,0,190.0,3737.0696586564163,26.933707995340228,12847.417582990602,512538.97872340423
1783259483,5,,Aggregated,0.900000,0.000000,190,4300,9500,9900,11000,12000,13000,13000,13000,13000,13000,48,0,160.0,3660.432348913673,26.933707995340228,12847.417582990602,502038.8958333333
1783259484,5,,Aggregated,0.900000,0.000000,160,4300,9100,9900,11000,12000,13000,13000,13000,13000,13000,49,0,160.0,3586.7844939966003,26.933707995340228,12847.417582990602,491831.0408163265
1783259485,5,,Aggregated,1.100000,0.000000,190,4300,9100,9900,11000,12000,13000,13000,13000,13000,13000,51,0,190.0,3543.6070947417093,26.933707995340228,12847.417582990602,498691.90196078434
