Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783261049,5,,Aggregated,1.100000,0.000000,120,180,300,440,4800,5400,5800,5800,5800,5800,5800,44,0,110.0,934.3187527708571,29.730500013101846,5825.572333007585,224434.81818181818
1783261050,5,,Aggregated,1.100000,0.000000,120,180,300,440,4800,5400,5800,5800,5800,5800,5800,44,0,110.0,934.3187527708571,29.730500013101846,5825.572333007585,224434.81818181818
1783261051,5,,Aggregated,1.100000,0.000000,120,180,300,440,4800,5400,5800,5800,5800,5800,5800,44,0,110.0,934.3187527708571,29.730500013101846,5825.572333007585,224434.81818181818
1783261052,5,,Aggregated,0.800000,0.000000,120,180,300,1000,5200,5600,9900,9900,9900,9900,9900,45,0,120.0,1132.8135573531554,29.730500013101846,9866.584958974272,248716.4
1783261053,5,,Aggregated,0.500000,0.000000,120,210,440,4400,5600,9900,11000,11000,11000,11000,11000,47,0,120.0,1536.1185212108119,29.730500013101846,10773.30612501828,294179.78723404254
1783261054,5,,Aggregated,0.500000,0.000000,120,190,340,4400,5600,9900,11000,11000,11000,11000,11000,49,0,120.0,1475.4050246104882,29.730500013101846,10773.30612501828,286329.55102040817
1783261055,5,,Aggregated,0.500000,0.000000,120,190,440,4400,5600,9900,10000,11000,11000,11000,11000,51,0,120.0,1583.9163920963092,29.730500013101846,10773.30612501828,301093.90196078434
1783261056,5,,Aggregated,0.700000,0.000000,120,190,440,4500,5600,9900,10000,11000,11000,11000,11000,54,0,120.0,1599.8642406829513,29.730500013101846,10773.30612501828,309220.18518518517
1783261057,5,,Aggregated,0.800000,0.000000,120,200,440,4500,5600,9900,10000,11000,11000,11000,11000,55,0,120.0,1574.5011416163338,29.730500013101846,10773.30612501828,303897.2727272727
1783261058,5,,Aggregated,0.900000,0.000000,120,190,340,4400,5600,9900,10000,11000,11000,11000,11000,57,0,120.0,1522.0914327002358,29.730500013101846,10773.30612501828,295153.5438596491
1783261059,5,,Aggregated,1.200000,0.000000,120,190,340,4400,5600,9900,10000,11000,11000,11000,11000,58,0,110.0,1496.6970143261656,29.730500013101846,10773.30612501828,290096.6551724138
1783261060,5,,Aggregated,1.300000,0.000000,96,180,300,1000,5400,8400,10000,11000,11000,11000,11000,61,0,96,1425.9296372612998,29.730500013101846,10773.30612501828,277653.47540983604
1783261061,5,,Aggregated,1.400000,0.000000,96,160,300,1000,5400,8400,10000,11000,11000,11000,11000,62,0,95,1403.9046599181377,29.730500013101846,10773.30612501828,273312.8548387097
1783261062,5,,Aggregated,1.400000,0.000000,95,160,300,1000,5400,8400,10000,11000,11000,11000,11000,63,0,95,1382.57482537948,29.730500013101846,10773.30612501828,269110.0317460318
1783261063,5,,Aggregated,1.700000,0.000000,110,170,300,1000,5400,8400,10000,11000,11000,11000,11000,66,0,96,1391.946818801719,29.730500013101846,10773.30612501828,277332.69696969696
1783261064,5,,Aggregated,1.800000,0.000000,96,170,300,1000,5400,8400,10000,11000,11000,11000,11000,67,0,96,1371.9781983718485,29.730500013101846,10773.30612501828,274713.53731343284
1783261065,5,,Aggregated,1.800000,0.000000,110,170,340,4300,5400,8400,10000,11000,11000,11000,11000,68,0,96,1415.219011630945,29.730500013101846,10773.30612501828,290042.8382352941
1783261066,5,,Aggregated,1.900000,0.000000,110,170,300,4300,5400,8400,10000,11000,11000,11000,11000,70,0,96,1377.8579868983277,29.730500013101846,10773.30612501828,281904.3142857143
1783261067,5,,Aggregated,1.900000,0.000000,110,170,300,4300,5400,8400,10000,11000,11000,11000,11000,70,0,96,1377.8579868983277,29.730500013101846,10773.30612501828,281904.3142857143
1783261068,5,,Aggregated,1.900000,0.000000,110,170,300,4300,5400,8400,10000,11000,11000,11000,11000,70,0,96,1377.8579868983277,29.730500013101846,10773.30612501828,281904.3142857143
1783261069,5,,Aggregated,1.900000,0.000000,110,170,300,4300,5400,8400,10000,11000,11000,11000,11000,70,0,96,1377.8579868983277,29.730500013101846,10773.30612501828,281904.3142857143
1783261070,5,,Aggregated,1.900000,0.000000,110,170,300,4300,5400,8400,10000,11000,11000,11000,11000,70,0,96,1377.8579868983277,29.730500013101846,10773.30612501828,281904.3142857143
1783261071,5,,Aggregated,1.900000,0.000000,110,170,300,4300,5400,8400,10000,11000,11000,11000,11000,70,0,96,1377.8579868983277,29.730500013101846,10773.30612501828,281904.3142857143
1783261072,5,,Aggregated,1.900000,0.000000,110,170,300,4300,5400,8400,10000,11000,11000,11000,11000,70,0,96,1377.8579868983277,29.730500013101846,10773.30612501828,281904.3142857143
1783261073,5,,Aggregated,1.900000,0.000000,110,170,300,4300,5400,8400,10000,11000,11000,11000,11000,70,0,96,1377.8579868983277,29.730500013101846,10773.30612501828,281904.3142857143
1783261074,5,,Aggregated,1.900000,0.000000,110,170,300,4300,5400,8400,10000,11000,11000,11000,11000,70,0,96,1377.8579868983277,29.730500013101846,10773.30612501828,281904.3142857143
1783261075,5,,Aggregated,1.900000,0.000000,110,170,300,4300,5400,8400,10000,11000,11000,11000,11000,70,0,96,1377.8579868983277,29.730500013101846,10773.30612501828,281904.3142857143
