Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777442179,5,,Aggregated,2.800000,2.800000,1,1,1,1,1,1,6,12,12,12,12,89,79,1,0.8317130443501402,0.2815000043483451,11.782749992562458,0.0
1777442180,5,,Aggregated,2.700000,2.700000,1,1,1,1,1,1,6,12,12,12,12,91,81,1,0.825961109392785,0.2815000043483451,11.782749992562458,0.0
1777442181,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,6,12,12,12,12,94,84,1,0.8241901805183474,0.2815000043483451,11.782749992562458,0.0
1777442182,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,6,12,12,12,12,96,86,1,0.817799937218903,0.2815000043483451,11.782749992562458,0.0
1777442183,5,,Aggregated,2.200000,2.200000,1,1,1,1,1,1,6,12,12,12,12,100,90,1,0.8082975196884945,0.2815000043483451,11.782749992562458,0.0
1777442184,5,,Aggregated,2.600000,2.600000,1,1,1,1,1,1,4,6,12,12,12,101,91,1,0.805630385795018,0.2815000043483451,11.782749992562458,0.0
1777442185,5,,Aggregated,2.400000,2.400000,1,1,1,1,1,1,4,6,12,12,12,102,92,1,0.8033002644272832,0.2815000043483451,11.782749992562458,0.0
1777442186,5,,Aggregated,2.500000,2.500000,1,1,1,1,1,1,4,6,12,12,12,106,96,1,0.790499622317444,0.2815000043483451,11.782749992562458,0.0
1777442187,5,,Aggregated,2.300000,2.300000,1,1,1,1,1,1,4,6,12,12,12,108,98,1,0.7867110460345564,0.2815000043483451,11.782749992562458,0.0
1777442188,5,,Aggregated,2.200000,2.200000,1,1,1,1,1,1,4,6,12,12,12,111,101,1,0.7809215583964377,0.2815000043483451,11.782749992562458,0.0
1777442189,5,,Aggregated,2.300000,2.300000,1,1,1,1,1,1,4,6,12,12,12,115,105,1,0.7766286346494503,0.2815000043483451,11.782749992562458,0.0
